Status,Project,Title,Name,URL,Error
Success,DD,Geophysical Miscellaneous lines (1:250,000), Geophysical Interpretation of other linear geological features,geophysical-miscellaneous-lines-1-250-000-geophysical-interpretation-of-other-linear-geological-fea,http://datavic-ckan.docker.amazee.io/dataset/geophysical-miscellaneous-lines-1-250-000-geophysical-interpretation-of-other-linear-geological-fea,
Success,DD,Coal polygons (1:250,000). Warning. Extremely Limited Area close to Echuca,coal-polygons-1-250-000-warning-extremely-limited-area-close-to-echuca,http://datavic-ckan.docker.amazee.io/dataset/coal-polygons-1-250-000-warning-extremely-limited-area-close-to-echuca,
Success,DD,Geological Deep Leads (1:250,000),geological-deep-leads-1-250-000,http://datavic-ckan.docker.amazee.io/dataset/geological-deep-leads-1-250-000,
Success,DD,Miscellaneous geological lines and points (1:250,000),miscellaneous-geological-lines-and-points-1-250-000,http://datavic-ckan.docker.amazee.io/dataset/miscellaneous-geological-lines-and-points-1-250-000,
Success,DD,Geophysical Miscellaneous lines (1:100,000), Geophysical Interpretation of other linear geological features,geophysical-miscellaneous-lines-1-100-000-geophysical-interpretation-of-other-linear-geological-fea,http://datavic-ckan.docker.amazee.io/dataset/geophysical-miscellaneous-lines-1-100-000-geophysical-interpretation-of-other-linear-geological-fea,
Success,DD,Geological Structural Measurements on the Mapface (1:100,000),geological-structural-measurements-on-the-mapface-1-100-000,http://datavic-ckan.docker.amazee.io/dataset/geological-structural-measurements-on-the-mapface-1-100-000,
Success,DD,Geological Excursion Sites visited by Geological Survey Victoria,geological-excursion-sites-visited-by-geological-survey-victoria,http://datavic-ckan.docker.amazee.io/dataset/geological-excursion-sites-visited-by-geological-survey-victoria,
Success,DD,Open File Analog Airborne Geophysical Survey for Victoria,open-file-analog-airborne-geophysical-survey-for-victoria,http://datavic-ckan.docker.amazee.io/dataset/open-file-analog-airborne-geophysical-survey-for-victoria,
Success,DD,Geophysical Structure lines (1:100,000), Geophysical Interpretation of Linear Structural Features,geophysical-structure-lines-1-100-000-geophysical-interpretation-of-linear-structural-features,http://datavic-ckan.docker.amazee.io/dataset/geophysical-structure-lines-1-100-000-geophysical-interpretation-of-linear-structural-features,
Success,DD,Surface Geochemistry Samples (being Superceded by GEOCHEMISTRY),surface-geochemistry-samples-being-superceded-by-geochemistry,http://datavic-ckan.docker.amazee.io/dataset/surface-geochemistry-samples-being-superceded-by-geochemistry,
Success,DD,Linear geological structures (1:100,000),linear-geological-structures-1-100-000,http://datavic-ckan.docker.amazee.io/dataset/linear-geological-structures-1-100-000,
Success,DD,Linear geological structures (1:250,000),linear-geological-structures-1-250-000,http://datavic-ckan.docker.amazee.io/dataset/linear-geological-structures-1-250-000,
Success,DD,Linear geological structures (1:1,000,000),linear-geological-structures-1-1-000-000,http://datavic-ckan.docker.amazee.io/dataset/linear-geological-structures-1-1-000-000,
Success,DD,Geological Facies (1:100,000),geological-facies-1-100-000,http://datavic-ckan.docker.amazee.io/dataset/geological-facies-1-100-000,
Success,DD,Coal polygons (1:100,000) - Warning. Extremely Limited Area close to Zumsteins in the Grampians,coal-polygons-1-100-000-warning-extremely-limited-area-close-to-zumsteins-in-the-grampians,http://datavic-ckan.docker.amazee.io/dataset/coal-polygons-1-100-000-warning-extremely-limited-area-close-to-zumsteins-in-the-grampians,
Success,DD,Geological Chert Horizon (1:100,000),geological-chert-horizon-1-100-000,http://datavic-ckan.docker.amazee.io/dataset/geological-chert-horizon-1-100-000,
Success,DD,Mineral Points (1:1,000,000),mineral-points-1-1-000-000,http://datavic-ckan.docker.amazee.io/dataset/mineral-points-1-1-000-000,
Success,DD,Geologically Significant Features as determined by the Geological Society of Australia (GSA),geologically-significant-features-as-determined-by-the-geological-society-of-australia-gsa,http://datavic-ckan.docker.amazee.io/dataset/geologically-significant-features-as-determined-by-the-geological-society-of-australia-gsa,
Success,DD,Boreholes that are available to the public (from Earth Resource's database),boreholes-that-are-available-to-the-public-from-earth-resources-database,http://datavic-ckan.docker.amazee.io/dataset/boreholes-that-are-available-to-the-public-from-earth-resources-database,
Success,DD,Earth Resources Expired Tenements - Earth Resources Spatial Data Collection for the Datamart.,earth-resources-expired-tenements-earth-resources-spatial-data-collection-for-the-datamart,http://datavic-ckan.docker.amazee.io/dataset/earth-resources-expired-tenements-earth-resources-spatial-data-collection-for-the-datamart,
Success,DD,Earth Resources Current Tenements - Earth Resources Spatial Data Collection for the Datamart.,earth-resources-current-tenements-earth-resources-spatial-data-collection-for-the-datamart,http://datavic-ckan.docker.amazee.io/dataset/earth-resources-current-tenements-earth-resources-spatial-data-collection-for-the-datamart,
Success,DD,Expired Gold Mining Leases - 1860s to 1958,expired-gold-mining-leases-1860s-to-1958,http://datavic-ckan.docker.amazee.io/dataset/expired-gold-mining-leases-1860s-to-1958,
Success,DD,Exploration Licences that are no longer Active that expired since 1965.,exploration-licences-that-are-no-longer-active-that-expired-since-1965,http://datavic-ckan.docker.amazee.io/dataset/exploration-licences-that-are-no-longer-active-that-expired-since-1965,
Success,DD,Mining Inspectorates for Minerals Regulation Branch within Minerals and Petroleum - Victoria,mining-inspectorates-for-minerals-regulation-branch-within-minerals-and-petroleum-victoria,http://datavic-ckan.docker.amazee.io/dataset/mining-inspectorates-for-minerals-regulation-branch-within-minerals-and-petroleum-victoria,
Success,DD,Gas and Fuel Pipelines - warning 75% complete,gas-and-fuel-pipelines-warning-75-complete,http://datavic-ckan.docker.amazee.io/dataset/gas-and-fuel-pipelines-warning-75-complete,
Success,DD,Modelled old-growth forest boundaries post-2003 fire season (MGA zone 55 only),modelled-old-growth-forest-boundaries-post-2003-fire-season-mga-zone-55-only,http://datavic-ckan.docker.amazee.io/dataset/modelled-old-growth-forest-boundaries-post-2003-fire-season-mga-zone-55-only,
Success,DD,Victorian Wetlands listed in - A Directory of Important Wetlands in Australia,victorian-wetlands-listed-in-a-directory-of-important-wetlands-in-australia,http://datavic-ckan.docker.amazee.io/dataset/victorian-wetlands-listed-in-a-directory-of-important-wetlands-in-australia,
Success,DD,Victorian Land Use Information System 2014/2015,victorian-land-use-information-system-2014-2015,http://datavic-ckan.docker.amazee.io/dataset/victorian-land-use-information-system-2014-2015,
Success,DD,Coastal Acid Sulphate Soils,coastal-acid-sulphate-soils,http://datavic-ckan.docker.amazee.io/dataset/coastal-acid-sulphate-soils,
Success,DD,Exploration Graticules with 1 km intervals -- GDA94 - Effective 1st July 2005,exploration-graticules-with-1-km-intervals-gda94-effective-1st-july-2005,http://datavic-ckan.docker.amazee.io/dataset/exploration-graticules-with-1-km-intervals-gda94-effective-1st-july-2005,
Success,DD,Exploration Graticules with 1 km intervals - AGD66 - Expires 30th June 2005,exploration-graticules-with-1-km-intervals-agd66-expires-30th-june-2005,http://datavic-ckan.docker.amazee.io/dataset/exploration-graticules-with-1-km-intervals-agd66-expires-30th-june-2005,
Success,DD,Exploration Graticules with 10 km intervals - AGD66 - Expires 30th June 2005,exploration-graticules-with-10-km-intervals-agd66-expires-30th-june-2005,http://datavic-ckan.docker.amazee.io/dataset/exploration-graticules-with-10-km-intervals-agd66-expires-30th-june-2005,
Success,DD,Exploration Graticules with 100 km intervals - AGD66 - Expires 30th June 2005,exploration-graticules-with-100-km-intervals-agd66-expires-30th-june-2005,http://datavic-ckan.docker.amazee.io/dataset/exploration-graticules-with-100-km-intervals-agd66-expires-30th-june-2005,
Success,DD,Vicmap Transport - Road Restrictions (management vehicles only),vicmap-transport-road-restrictions-management-vehicles-only,http://datavic-ckan.docker.amazee.io/dataset/vicmap-transport-road-restrictions-management-vehicles-only,
Success,DD,Petroleum Wells (from Minerals and Petroleum's DbMap),petroleum-wells-from-minerals-and-petroleums-dbmap,http://datavic-ckan.docker.amazee.io/dataset/petroleum-wells-from-minerals-and-petroleums-dbmap,
Success,DD,Seasonal Herbaceous Wetland likelihood model V1 output (mean and standard deviation),seasonal-herbaceous-wetland-likelihood-model-v1-output-mean-and-standard-deviation,http://datavic-ckan.docker.amazee.io/dataset/seasonal-herbaceous-wetland-likelihood-model-v1-output-mean-and-standard-deviation,
Success,DD,Bellarine Peninsula 1.10m SLR 1% AEP Coastal Inundation Static Model,bellarine-peninsula-1-10m-slr-1-aep-coastal-inundation-static-model,http://datavic-ckan.docker.amazee.io/dataset/bellarine-peninsula-1-10m-slr-1-aep-coastal-inundation-static-model,
Success,DD,Bellarine Peninsula 0.8m SLR 1% AEP Coastal Inundation Dynamic Model,bellarine-peninsula-0-8m-slr-1-aep-coastal-inundation-dynamic-model,http://datavic-ckan.docker.amazee.io/dataset/bellarine-peninsula-0-8m-slr-1-aep-coastal-inundation-dynamic-model,
Success,DD,Alpine Resort (Generalised) - Public Land Management,alpine-resort-generalised-public-land-management,http://datavic-ckan.docker.amazee.io/dataset/alpine-resort-generalised-public-land-management,
Success,DD,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,victorian-biodiversity-atlas-fauna-records-unrestricted-for-sites-with-high-spatial-accuracy,http://datavic-ckan.docker.amazee.io/dataset/victorian-biodiversity-atlas-fauna-records-unrestricted-for-sites-with-high-spatial-accuracy,
Success,DD,Vicmap Index - Index of Special Map Extents,vicmap-index-index-of-special-map-extents,http://datavic-ckan.docker.amazee.io/dataset/vicmap-index-index-of-special-map-extents,
Success,DD,Riparian Scrubs or Swampy Scrubs and Woodlands,riparian-scrubs-or-swampy-scrubs-and-woodlands,http://datavic-ckan.docker.amazee.io/dataset/riparian-scrubs-or-swampy-scrubs-and-woodlands,
Success,DD,Vicmap Transport - Level Crossing (points),vicmap-transport-level-crossing-points,http://datavic-ckan.docker.amazee.io/dataset/vicmap-transport-level-crossing-points,
Success,DD,Vicmap Transport - Foot Bridges,vicmap-transport-foot-bridges,http://datavic-ckan.docker.amazee.io/dataset/vicmap-transport-foot-bridges,
Success,DD,Channel Regulator - Flood Height Measurement Structures,channel-regulator-flood-height-measurement-structures,http://datavic-ckan.docker.amazee.io/dataset/channel-regulator-flood-height-measurement-structures,
Success,DD,Community Use Area -Public Land Management,community-use-area-public-land-management,http://datavic-ckan.docker.amazee.io/dataset/community-use-area-public-land-management,
Success,DD,Victorian Government Regional Departmental Boundaries, polygon  -  1:250,000 to 1 :5 million. Vicmap Lite,victorian-government-regional-departmental-boundaries-polygon-1-250-000-to-1-5-million-vicmap-lite,http://datavic-ckan.docker.amazee.io/dataset/victorian-government-regional-departmental-boundaries-polygon-1-250-000-to-1-5-million-vicmap-lite,
Success,DD,Vicmap Crown Land Tenure - Apiary or Bee-Farm,vicmap-crown-land-tenure-apiary-or-bee-farm,http://datavic-ckan.docker.amazee.io/dataset/vicmap-crown-land-tenure-apiary-or-bee-farm,
Success,DD,Victorian Biodiversity Atlas flora records (unrestricted) for sites with high spatial accuracy,victorian-biodiversity-atlas-flora-records-unrestricted-for-sites-with-high-spatial-accuracy,http://datavic-ckan.docker.amazee.io/dataset/victorian-biodiversity-atlas-flora-records-unrestricted-for-sites-with-high-spatial-accuracy,
Success,DD,Potential Groundwater Dependent Ecosystem (GDE) Mapping for the Port Phillip and Westernport CMA,potential-groundwater-dependent-ecosystem-gde-mapping-for-the-port-phillip-and-westernport-cma,http://datavic-ckan.docker.amazee.io/dataset/potential-groundwater-dependent-ecosystem-gde-mapping-for-the-port-phillip-and-westernport-cma,
Success,DD,Potential Groundwater Dependent Ecosystem (GDE) Mapping for the Wimmera CMA,potential-groundwater-dependent-ecosystem-gde-mapping-for-the-wimmera-cma,http://datavic-ckan.docker.amazee.io/dataset/potential-groundwater-dependent-ecosystem-gde-mapping-for-the-wimmera-cma,
Success,DD,Riverine Grassy Woodlands or Forests - Creekline and/or swampy,riverine-grassy-woodlands-or-forests-creekline-and-or-swampy,http://datavic-ckan.docker.amazee.io/dataset/riverine-grassy-woodlands-or-forests-creekline-and-or-swampy,
Success,DD,Vicmap Transport - Rail Operational,vicmap-transport-rail-operational,http://datavic-ckan.docker.amazee.io/dataset/vicmap-transport-rail-operational,
Success,DD,Framework (Polygon) 1:25000 - Vicmap Index,framework-polygon-1-25000-vicmap-index,http://datavic-ckan.docker.amazee.io/dataset/framework-polygon-1-25000-vicmap-index,
Success,DD,Vicmap Transport - Airfield Runway (polygon),vicmap-transport-airfield-runway-polygon,http://datavic-ckan.docker.amazee.io/dataset/vicmap-transport-airfield-runway-polygon,
Success,DD,Salt-tolerant and/or succulent Shrublands - Coastal - Native Vegetation (EVCBCS_2005),salt-tolerant-and-or-succulent-shrublands-coastal-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/salt-tolerant-and-or-succulent-shrublands-coastal-native-vegetation-evcbcs_2005,
Success,DD,Potential Groundwater Dependent Ecosystem (GDE) Mapping for the West Gippsland CMA,potential-groundwater-dependent-ecosystem-gde-mapping-for-the-west-gippsland-cma,http://datavic-ckan.docker.amazee.io/dataset/potential-groundwater-dependent-ecosystem-gde-mapping-for-the-west-gippsland-cma,
Success,DD,Vicmap Hydro - Water tank points,vicmap-hydro-water-tank-points,http://datavic-ckan.docker.amazee.io/dataset/vicmap-hydro-water-tank-points,
Success,DD,Bedrock Bore Free Air (FA) gravity,bedrock-bore-free-air-fa-gravity,http://datavic-ckan.docker.amazee.io/dataset/bedrock-bore-free-air-fa-gravity,
Success,DD,Earth Resources (Generalised) - Public Land Management,earth-resources-generalised-public-land-management,http://datavic-ckan.docker.amazee.io/dataset/earth-resources-generalised-public-land-management,
Success,DD,2010 Index of Stream Condition - River Centre Lines at the 100 Section Level,2010-index-of-stream-condition-river-centre-lines-at-the-100-section-level,http://datavic-ckan.docker.amazee.io/dataset/2010-index-of-stream-condition-river-centre-lines-at-the-100-section-level,
Success,DD,VEAC Metropolitan Melbourne Open Space Inventory,veac-metropolitan-melbourne-open-space-inventory,http://datavic-ckan.docker.amazee.io/dataset/veac-metropolitan-melbourne-open-space-inventory,
Success,DD,Volcanic Bore Free Air (FA) gravity,volcanic-bore-free-air-fa-gravity,http://datavic-ckan.docker.amazee.io/dataset/volcanic-bore-free-air-fa-gravity,
Success,DD,EPA Victoria Environmental Audit Reports - Location Points,epa-victoria-environmental-audit-reports-location-points,http://datavic-ckan.docker.amazee.io/dataset/epa-victoria-environmental-audit-reports-location-points,
Success,DD,Mallee - Siliceous sands,mallee-siliceous-sands,http://datavic-ckan.docker.amazee.io/dataset/mallee-siliceous-sands,
Success,DD,2010 Index of Stream Condition - Vegetation Overhang 100m Section Summary Table,2010-index-of-stream-condition-vegetation-overhang-100m-section-summary-table,http://datavic-ckan.docker.amazee.io/dataset/2010-index-of-stream-condition-vegetation-overhang-100m-section-summary-table,
Success,DD,Bellarine Peninsula 1.40m SLR 1% AEP Coastal Inundation Static Model,bellarine-peninsula-1-40m-slr-1-aep-coastal-inundation-static-model,http://datavic-ckan.docker.amazee.io/dataset/bellarine-peninsula-1-40m-slr-1-aep-coastal-inundation-static-model,
Success,DD,Vicmap Transport - Road Bridges,vicmap-transport-road-bridges,http://datavic-ckan.docker.amazee.io/dataset/vicmap-transport-road-bridges,
Success,DD,Box Ironbark Forests or dry/lower fertility woodlands,box-ironbark-forests-or-dry-lower-fertility-woodlands,http://datavic-ckan.docker.amazee.io/dataset/box-ironbark-forests-or-dry-lower-fertility-woodlands,
Success,DD,Vicmap Hydro - Water structure - Dam wall,vicmap-hydro-water-structure-dam-wall,http://datavic-ckan.docker.amazee.io/dataset/vicmap-hydro-water-structure-dam-wall,
Success,DD,Bellarine Peninsula 1.4m SLR 1% AEP Coastal Inundation Dynamic Model,bellarine-peninsula-1-4m-slr-1-aep-coastal-inundation-dynamic-model,http://datavic-ckan.docker.amazee.io/dataset/bellarine-peninsula-1-4m-slr-1-aep-coastal-inundation-dynamic-model,
Success,DD,Mallee - Siliceous sands - Native Vegetation (EVCBCS_2005),mallee-siliceous-sands-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/mallee-siliceous-sands-native-vegetation-evcbcs_2005,
Success,DD,National Park -Public Land Management,national-park-public-land-management,http://datavic-ckan.docker.amazee.io/dataset/national-park-public-land-management,
Success,DD,Statewide Rail Network, Line - 1:250,000 to 1 :5 million - Vicmap Lite,statewide-rail-network-line-1-250-000-to-1-5-million-vicmap-lite,http://datavic-ckan.docker.amazee.io/dataset/statewide-rail-network-line-1-250-000-to-1-5-million-vicmap-lite,
Success,DD,Vicmap Transport - Rail Marshalling Yard,vicmap-transport-rail-marshalling-yard,http://datavic-ckan.docker.amazee.io/dataset/vicmap-transport-rail-marshalling-yard,
Success,DD,Miscellaneous geological lines and points (1:100,000),miscellaneous-geological-lines-and-points-1-100-000,http://datavic-ckan.docker.amazee.io/dataset/miscellaneous-geological-lines-and-points-1-100-000,
Success,DD,Country Fire Authority (CFA) Total Fire Ban Districts - Vicmap Admin,country-fire-authority-cfa-total-fire-ban-districts-vicmap-admin,http://datavic-ckan.docker.amazee.io/dataset/country-fire-authority-cfa-total-fire-ban-districts-vicmap-admin,
Success,DD,Other Bridge - Flood Height Measurement Structures,other-bridge-flood-height-measurement-structures,http://datavic-ckan.docker.amazee.io/dataset/other-bridge-flood-height-measurement-structures,
Success,DD,PTV Metro Tram Stops,ptv-metro-tram-stops,http://datavic-ckan.docker.amazee.io/dataset/ptv-metro-tram-stops,
Success,DD,Riparian Forests or Woodlands,riparian-forests-or-woodlands,http://datavic-ckan.docker.amazee.io/dataset/riparian-forests-or-woodlands,
Success,DD,2010 Index of Stream Condition - Channel Transect line features,2010-index-of-stream-condition-channel-transect-line-features,http://datavic-ckan.docker.amazee.io/dataset/2010-index-of-stream-condition-channel-transect-line-features,
Success,DD,Dry Forests - Exposed and/or lower altitude - Native Vegetation (EVCBCS_2005),dry-forests-exposed-and-or-lower-altitude-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/dry-forests-exposed-and-or-lower-altitude-native-vegetation-evcbcs_2005,
Success,DD,State Park (Generalised) - Public Land Management,state-park-generalised-public-land-management,http://datavic-ckan.docker.amazee.io/dataset/state-park-generalised-public-land-management,
Success,DD,WARD Boundaries 2012 (Polygon) - Vicmap Admin,ward-boundaries-2012-polygon-vicmap-admin,http://datavic-ckan.docker.amazee.io/dataset/ward-boundaries-2012-polygon-vicmap-admin,
Success,DD,Statewide Forest Boundaries, Polygon  -  1:1 million to 1:2 million - Vicmap Lite,statewide-forest-boundaries-polygon-1-1-million-to-1-2-million-vicmap-lite,http://datavic-ckan.docker.amazee.io/dataset/statewide-forest-boundaries-polygon-1-1-million-to-1-2-million-vicmap-lite,
Success,DD,Geological Structures, Goulburn-Murray Area,geological-structures-goulburn-murray-area,http://datavic-ckan.docker.amazee.io/dataset/geological-structures-goulburn-murray-area,
Success,DD,2010 Index of Stream Condition - Vegetation Width 100m Section Summary Table,2010-index-of-stream-condition-vegetation-width-100m-section-summary-table,http://datavic-ckan.docker.amazee.io/dataset/2010-index-of-stream-condition-vegetation-width-100m-section-summary-table,
Success,DD,Vicmap Elevation - Ground Type Rock Outcrop,vicmap-elevation-ground-type-rock-outcrop,http://datavic-ckan.docker.amazee.io/dataset/vicmap-elevation-ground-type-rock-outcrop,
Success,DD,WARD Boundaries 2016 (polygon) - Vicmap Admin,ward-boundaries-2016-polygon-vicmap-admin,http://datavic-ckan.docker.amazee.io/dataset/ward-boundaries-2016-polygon-vicmap-admin,
Success,DD,Victorian Upper House Electoral Boundaries 2005 - Vicmap Admin,victorian-upper-house-electoral-boundaries-2005-vicmap-admin,http://datavic-ckan.docker.amazee.io/dataset/victorian-upper-house-electoral-boundaries-2005-vicmap-admin,
Success,DD,Victorian Lower House Electoral Boundaries 2001 - Vicmap Admin,victorian-lower-house-electoral-boundaries-2001-vicmap-admin,http://datavic-ckan.docker.amazee.io/dataset/victorian-lower-house-electoral-boundaries-2001-vicmap-admin,
Success,DD,Heathlands - Not well drained - Native Vegetation (EVCBCS_2005),heathlands-not-well-drained-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/heathlands-not-well-drained-native-vegetation-evcbcs_2005,
Success,DD,Victorian Bioregions (Mapped at 1:100,000),victorian-bioregions-mapped-at-1-100-000,http://datavic-ckan.docker.amazee.io/dataset/victorian-bioregions-mapped-at-1-100-000,
Success,DD,Mallee - Calcareous dunefields - Native Vegetation (EVCBCS_2005),mallee-calcareous-dunefields-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/mallee-calcareous-dunefields-native-vegetation-evcbcs_2005,
Success,DD,Water Area (polygon) 1:25,000 - Vicmap Hydro,water-area-polygon-1-25-000-vicmap-hydro,http://datavic-ckan.docker.amazee.io/dataset/water-area-polygon-1-25-000-vicmap-hydro,
Success,DD,Vicmap Property - Parcel Map Polygons,vicmap-property-parcel-map-polygons,http://datavic-ckan.docker.amazee.io/dataset/vicmap-property-parcel-map-polygons,
Success,DD,Modelled old-growth forest boundaries,modelled-old-growth-forest-boundaries,http://datavic-ckan.docker.amazee.io/dataset/modelled-old-growth-forest-boundaries,
Success,DD,Department of Sustainability & Environment Regional Boundaries, polygon  -  1:250,000 to 1 :5 million. Vicmap Lite,department-of-sustainability-environment-regional-boundaries-polygon-1-250-000-to-1-5-million-vicma,http://datavic-ckan.docker.amazee.io/dataset/department-of-sustainability-environment-regional-boundaries-polygon-1-250-000-to-1-5-million-vicma,
Success,DD,Public Land Management Overlay - Remote and Natural Catchment Areas,public-land-management-overlay-remote-and-natural-catchment-areas,http://datavic-ckan.docker.amazee.io/dataset/public-land-management-overlay-remote-and-natural-catchment-areas,
Success,DD,PTV SkyBus Routes (Airport Service),ptv-skybus-routes-airport-service,http://datavic-ckan.docker.amazee.io/dataset/ptv-skybus-routes-airport-service,
Success,DD,Other (Generalised) - Public Land Management,other-generalised-public-land-management,http://datavic-ckan.docker.amazee.io/dataset/other-generalised-public-land-management,
Success,DD,Vicmap Crown Land Tenure - Reserve Management,vicmap-crown-land-tenure-reserve-management,http://datavic-ckan.docker.amazee.io/dataset/vicmap-crown-land-tenure-reserve-management,
Success,DD,Wetlands - Brackish/estuarine - Native Vegetation (EVCBCS_2005),wetlands-brackish-estuarine-native-vegetation-evcbcs_2005,http://datavic-ckan.docker.amazee.io/dataset/wetlands-brackish-estuarine-native-vegetation-evcbcs_2005,
Success,DD,Planning scheme overlay - Vicmap Planning,planning-scheme-overlay-vicmap-planning,http://datavic-ckan.docker.amazee.io/dataset/planning-scheme-overlay-vicmap-planning,
Success,DD,Victoria Flood Database - Statistical extents for 1 to 500 years floods,victoria-flood-database-statistical-extents-for-1-to-500-years-floods,http://datavic-ckan.docker.amazee.io/dataset/victoria-flood-database-statistical-extents-for-1-to-500-years-floods,
Success,DD,Water Supply Protection Areas (Groundwater & Surface Water) within Victoria,water-supply-protection-areas-groundwater-surface-water-within-victoria,http://datavic-ckan.docker.amazee.io/dataset/water-supply-protection-areas-groundwater-surface-water-within-victoria,
Success,DD,Geological Alterations to Rock (1:100,000),geological-alterations-to-rock-1-100-000,http://datavic-ckan.docker.amazee.io/dataset/geological-alterations-to-rock-1-100-000,
Success,DD,PTV Regional Train Stations,ptv-regional-train-stations,http://datavic-ckan.docker.amazee.io/dataset/ptv-regional-train-stations,
Success,DD,Vicmap Hydro - Water structure - underground pipe water,vicmap-hydro-water-structure-underground-pipe-water,http://datavic-ckan.docker.amazee.io/dataset/vicmap-hydro-water-structure-underground-pipe-water,
Success,DD,Geological Gold Fields (1:100,000),geological-gold-fields-1-100-000,http://datavic-ckan.docker.amazee.io/dataset/geological-gold-fields-1-100-000,
Success,DD,Geophysical metamorphism (1:100,000), Geophysical Interpretation of Contact and Regional Metamorphism,geophysical-metamorphism-1-100-000-geophysical-interpretation-of-contact-and-regional-metamorphism,http://datavic-ckan.docker.amazee.io/dataset/geophysical-metamorphism-1-100-000-geophysical-interpretation-of-contact-and-regional-metamorphism,
Success,DD,Designated Bushfire Prone Area (BPA),designated-bushfire-prone-area-bpa,http://datavic-ckan.docker.amazee.io/dataset/designated-bushfire-prone-area-bpa,
Success,DD,2010 Index of Stream Condition - Water Bodies 100m Section Summary Table,2010-index-of-stream-condition-water-bodies-100m-section-summary-table,http://datavic-ckan.docker.amazee.io/dataset/2010-index-of-stream-condition-water-bodies-100m-section-summary-table,
Success,DD,Commonwealth Land (Generalised) - Public Land Management,commonwealth-land-generalised-public-land-management,http://datavic-ckan.docker.amazee.io/dataset/commonwealth-land-generalised-public-land-management,
Success,DD,Parish Boundaries (polygon) - Vicmap Admin,parish-boundaries-polygon-vicmap-admin,http://datavic-ckan.docker.amazee.io/dataset/parish-boundaries-polygon-vicmap-admin,
Success,DD,PTV Metro Bus Stops,ptv-metro-bus-stops,http://datavic-ckan.docker.amazee.io/dataset/ptv-metro-bus-stops,
Success,DD,Victorian Wetland Environments and Extent -  up to 1994,victorian-wetland-environments-and-extent-up-to-1994,http://datavic-ckan.docker.amazee.io/dataset/victorian-wetland-environments-and-extent-up-to-1994,
Success,DD,Map of Victoria with locations of swooping birds populated by the public,map-of-victoria-with-locations-of-swooping-birds-populated-by-the-public,http://datavic-ckan.docker.amazee.io/dataset/map-of-victoria-with-locations-of-swooping-birds-populated-by-the-public,
Success,DD,Plains Grasslands and Chenopod Shrublands - Clay soils,plains-grasslands-and-chenopod-shrublands-clay-soils,http://datavic-ckan.docker.amazee.io/dataset/plains-grasslands-and-chenopod-shrublands-clay-soils,
Success,DD,Vicmap Transport - Surf Coast Walk,vicmap-transport-surf-coast-walk,http://datavic-ckan.docker.amazee.io/dataset/vicmap-transport-surf-coast-walk,
Success,DD,Watercourse Network 1:25,000 - Vicmap Hydro,watercourse-network-1-25-000-vicmap-hydro,http://datavic-ckan.docker.amazee.io/dataset/watercourse-network-1-25-000-vicmap-hydro,
Success,DD,PTV Regional Coach Stops,ptv-regional-coach-stops,http://datavic-ckan.docker.amazee.io/dataset/ptv-regional-coach-stops,
Success,DD,Statewide Public Land  Classification boundaries, polygon  -  1:1 million to 1 :5 million. Vicmap Lite,statewide-public-land-classification-boundaries-polygon-1-1-million-to-1-5-million-vicmap-lite,http://datavic-ckan.docker.amazee.io/dataset/statewide-public-land-classification-boundaries-polygon-1-1-million-to-1-5-million-vicmap-lite,
Success,DD,Lineaments interpreted from Total Magnetic Intensity (TMI) data,lineaments-interpreted-from-total-magnetic-intensity-tmi-data,http://datavic-ckan.docker.amazee.io/dataset/lineaments-interpreted-from-total-magnetic-intensity-tmi-data,
Success,DD,FLOWS Assessed River Reaches,flows-assessed-river-reaches,http://datavic-ckan.docker.amazee.io/dataset/flows-assessed-river-reaches,
Success,DD,Potential Impact of Geological Structures on Groundwater Flow Systems,potential-impact-of-geological-structures-on-groundwater-flow-systems,http://datavic-ckan.docker.amazee.io/dataset/potential-impact-of-geological-structures-on-groundwater-flow-systems,
Success,DD,Species' Habitat Distribution Models (HDM) v4 - 10-Minute grid summary for Fauna,species-habitat-distribution-models-hdm-v4-10-minute-grid-summary-for-fauna,http://datavic-ckan.docker.amazee.io/dataset/species-habitat-distribution-models-hdm-v4-10-minute-grid-summary-for-fauna,
Success,DD,PLM25 Overlays including Reference Areas, Heritage Rivers, Wilderness Zones, Remote & Natural Areas and Natural Catchment Areas,plm25-overlays-including-reference-areas-heritage-rivers-wilderness-zones-remote-natural-areas-and-,http://datavic-ckan.docker.amazee.io/dataset/plm25-overlays-including-reference-areas-heritage-rivers-wilderness-zones-remote-natural-areas-and-,
Success,DD,FOI - Point - Vicmap Features of Interest,foi-point-vicmap-features-of-interest,http://datavic-ckan.docker.amazee.io/dataset/foi-point-vicmap-features-of-interest,
Success,DD,Wilderness Park -Public Land Management,wilderness-park-public-land-management,http://datavic-ckan.docker.amazee.io/dataset/wilderness-park-public-land-management,
Success,DD,Marine National Park -Public Land Management,marine-national-park-public-land-management,http://datavic-ckan.docker.amazee.io/dataset/marine-national-park-public-land-management,
